Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
55983,Luminant Generation Company LLC,3502,Lake Creek,TX,McLennan,D1,Petroleum Liquids,IC,,W,X,X,,,2.00,0.8,2,2,2,N, , ,RE,X,8,1966,12,2014,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,
55983,Luminant Generation Company LLC,3502,Lake Creek,TX,McLennan,D2,Petroleum Liquids,IC,,W,X,X,,,2.00,0.8,2,2,2,N, , ,RE,X,8,1966,12,2014,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,
55983,Luminant Generation Company LLC,3502,Lake Creek,TX,McLennan,D3,Petroleum Liquids,IC,,W,X,X,,,2.00,0.8,2,2,2,N, , ,RE,X,8,1966,12,2014,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,
20230,Weatherford Mun Utility System,3624,Weatherford,TX,Parker,1,Petroleum Liquids,IC,,S,X,X,,,0.30,0.8,0.1,0.2,0.1,N, , ,RE,X,6,1940,12,2017,N,Electric Utility,1,X,DFO,,,,,,DFO,,,,N,N, ,12H,,,,,,,,N,N,N
20230,Weatherford Mun Utility System,3624,Weatherford,TX,Parker,2,Petroleum Liquids,IC,,S,X,X,,,0.30,0.8,0.1,0.2,0.1,N, , ,RE,X,6,1940,12,2017,N,Electric Utility,1,X,DFO,,,,,,DFO,,,,N,N, ,12H,,,,,,,,N,N,N
20230,Weatherford Mun Utility System,3624,Weatherford,TX,Parker,3,Petroleum Liquids,IC,,S,X,X,,,0.30,0.8,0.1,0.2,0.1,N, , ,RE,X,6,1940,12,2017,N,Electric Utility,1,X,DFO,,,,,,DFO,,,,N,N, ,12H,,,,,,,,N,N,N
20230,Weatherford Mun Utility System,3624,Weatherford,TX,Parker,4,Petroleum Liquids,IC,,S,X,X,,,0.80,0.8,0.6,0.7,0.1,N, , ,RE,X,9,1945,12,2017,N,Electric Utility,1,X,DFO,,,,,,DFO,,,,N,N, ,12H,,,,,,,,N,N,N
20230,Weatherford Mun Utility System,3624,Weatherford,TX,Parker,6,Petroleum Liquids,IC,,S,X,X,,,1.40,0.8,1.2,1.3,0.2,N, , ,RE,X,12,1948,12,2017,N,Electric Utility,1,X,DFO,,,,,,DFO,,,,N,N, ,12H,,,,,,,,N,N,N
20230,Weatherford Mun Utility System,3624,Weatherford,TX,Parker,7,Petroleum Liquids,IC,,S,X,X,,,1.30,0.8,1.1,1.2,0.2,N, , ,RE,X,2,1953,12,2017,N,Electric Utility,1,X,DFO,NG,,,,,DFO,,,,N,N, ,12H,,,,,,,,Y,N,N
20230,Weatherford Mun Utility System,3624,Weatherford,TX,Parker,8,Petroleum Liquids,IC,,S,X,X,,,1.30,0.8,1.1,1.2,0.2,N, , ,RE,X,2,1953,12,2017,N,Electric Utility,1,X,DFO,NG,,,,,DFO,,,,N,N, ,12H,,,,,,,,Y,N,N
56772,"TX LFG Energy, LP",55556,Security,TX,Montgomery,UNT1,Landfill Gas,IC,,S,X,X,,,1.30, ,1.7,1.7, ,, , ,RE,X,12,2003,7,2004,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,,,,,,,,,N,,
56772,"TX LFG Energy, LP",55555,Conroe,TX,Montgomery,UNT1,Landfill Gas,IC,,S,X,X,,,1.00, ,1,1, ,, , ,RE,X,8,2003,4,2012,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,,,,,,,,,,,
56772,"TX LFG Energy, LP",55555,Conroe,TX,Montgomery,UNT2,Landfill Gas,IC,,S,X,X,,,1.00, ,1,1, ,, , ,RE,X,8,2003,4,2012,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,,,,,,,,,,,
56772,"TX LFG Energy, LP",55555,Conroe,TX,Montgomery,UNT3,Landfill Gas,IC,,S,X,X,,,1.00, ,1,1, ,, , ,RE,X,8,2003,4,2012,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,,,,,,,,,,,
56772,"TX LFG Energy, LP",55551,Baytown,TX,Chambers,UNT1,Landfill Gas,IC,,S,X,X,,,1.00,0.8,1,1,0.2,N, , ,RE,X,12,2003,4,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
56772,"TX LFG Energy, LP",55551,Baytown,TX,Chambers,UNT2,Landfill Gas,IC,,S,X,X,,,1.00,0.8,1,1,0.2,N, , ,RE,X,12,2003,4,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
56772,"TX LFG Energy, LP",55551,Baytown,TX,Chambers,UNT3,Landfill Gas,IC,,S,X,X,,,1.00,0.8,1,1,0.2,N, , ,RE,X,12,2003,4,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
56772,"TX LFG Energy, LP",55551,Baytown,TX,Chambers,UNT4,Landfill Gas,IC,,S,X,X,,,1.00,0.8,1,1,0.2,N, , ,RE,X,12,2003,4,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
56772,"TX LFG Energy, LP",55552,Bluebonnet,TX,Harris,UNT1,Landfill Gas,IC,,S,X,X,,,1.00,0.8,1,1,0.2,N, , ,RE,X,8,2003,4,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
56772,"TX LFG Energy, LP",55552,Bluebonnet,TX,Harris,UNT2,Landfill Gas,IC,,S,X,X,,,1.00,0.8,1,1,0.2,N, , ,RE,X,8,2003,4,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
56772,"TX LFG Energy, LP",55552,Bluebonnet,TX,Harris,UNT3,Landfill Gas,IC,,S,X,X,,,1.00,0.8,1,1,0.2,N, , ,RE,X,8,2003,4,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
56772,"TX LFG Energy, LP",55552,Bluebonnet,TX,Harris,UNT4,Landfill Gas,IC,,S,X,X,,,1.00,0.8,1,1,0.2,N, , ,RE,X,8,2003,4,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
25049,Gas Recovery Systems Inc,55588,GRS Sunset Farms,TX,Travis,1,Landfill Gas,IC,,S,X,X,,,1.00,0.98,0.9,0.9,0.8,N, , ,RE,X,12,1996,4,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,,, ,1H,,,,,,,,N,,
25049,Gas Recovery Systems Inc,55588,GRS Sunset Farms,TX,Travis,2,Landfill Gas,IC,,S,X,X,,,1.00,0.98,0.9,0.9,0.8,N, , ,RE,X,12,1996,4,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,,, ,1H,,,,,,,,N,,
25049,Gas Recovery Systems Inc,55588,GRS Sunset Farms,TX,Travis,3,Landfill Gas,IC,,S,X,X,,,1.00,0.98,0.9,0.9,0.8,N, , ,RE,X,12,1996,4,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,,, ,1H,,,,,,,,N,,
25049,Gas Recovery Systems Inc,55588,GRS Sunset Farms,TX,Travis,4,Landfill Gas,IC,,S,X,X,,,1.00,0.98,0.9,0.9,0.8,N, , ,RE,X,1,2004,4,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,,, ,1H,,,,,,,,N,,
56772,"TX LFG Energy, LP",55551,Baytown,TX,Chambers,UN5,Landfill Gas,IC,,S,X,X,,,1.30, ,1,1, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,,,,,,,,,N,,
55983,Luminant Generation Company LLC,52071,Sandow No 5,TX,Milam,GEN1,Conventional Steam Coal,ST,,S,X,X,,,121.00, ,121,124, ,, , ,RE,X,12,1953,12,2006,N,IPP Non-CHP,2,X,LIG,DFO,NG,,,,,,,,N,, ,,,,,,,,,,,
55983,Luminant Generation Company LLC,52071,Sandow No 5,TX,Milam,GEN2,Conventional Steam Coal,ST,,S,X,X,,,121.00, ,121,124, ,, , ,RE,X,2,1954,12,2006,N,IPP Non-CHP,2,X,LIG,DFO,NG,,,,,,,,N,, ,,,,,,,,,,,
55983,Luminant Generation Company LLC,52071,Sandow No 5,TX,Milam,GEN3,Conventional Steam Coal,ST,,S,X,X,,,121.00, ,121,124, ,, , ,RE,X,7,1954,12,2006,N,IPP Non-CHP,2,X,LIG,DFO,NG,,,,,,,,N,, ,,,,,,,,,,,
55983,Luminant Generation Company LLC,6180,Oak Grove (TX),TX,Robertson,1,Conventional Steam Coal,ST,,S,X,X,,,800.80, ,750, ,756,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,LIG,NG,,,,,,,,,N,, ,,,,,,,,,,,
55983,Luminant Generation Company LLC,6180,Oak Grove (TX),TX,Robertson,2,Conventional Steam Coal,ST,,S,X,X,,,800.80, ,750, ,743,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,LIG,NG,,,,,,,,,N,, ,,,,,,,,,,,
56598,"Major Oak Power, LLC",7030,Major Oak Power,TX,Robertson,3,Conventional Steam Coal,ST,,S,X,X,,,600.00, ,600,600, ,, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,LIG,,,,,,,,,,,, ,,,,,,,,,,Y,
59875,Olin Blue Cube Operations,52120,Freeport Energy,TX,Brazoria,G-32,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,50.00, ,50,50, ,N, , ,RE,X,12,1952,1,1995,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,,
57160,DuPont Sabine River Works,10789,Sabine River Works,TX,Orange,GEN2,Natural Gas Fired Combined Cycle,CA,,S,N,X,EES.CONC,EES.CONC,3.10, ,2.5,2.5, ,, , ,RE,X,1,1948,1,1996,Y,Industrial CHP,7,,NG,,,,,,,,,,N,, ,,,,,,,,,N,,
50114,"WTG Jameson, L.P.",55052,Jameson Gas Processing Plant,TX,Coke,623,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.50, ,0.5,0.5, ,N, , ,RE,X,1,1986,12,1999,N,Industrial Non-CHP,6,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,,,,
59875,Olin Blue Cube Operations,52120,Freeport Energy,TX,Brazoria,G-41,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,50.00, ,50,50, ,N, , ,RE,X,5,1958,6,2000,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,,
59366,"EnLink Midstream Services, LLC",55053,Bridgeport Gas Processing Plant,TX,Wise,324,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.30,0.8,0.3,0.3, ,N, , ,RE,X,1,1958,7,2000,N,Industrial Non-CHP,6,X,NG,,,,,,,,,,N,N, ,,,,,,,,,N,,
59366,"EnLink Midstream Services, LLC",55053,Bridgeport Gas Processing Plant,TX,Wise,325,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.30,0.8,0.3,0.3, ,N, , ,RE,X,1,1958,6,2000,N,Industrial Non-CHP,6,X,NG,,,,,,,,,,N,, ,1H,,,,,,,,N,,
59366,"EnLink Midstream Services, LLC",55053,Bridgeport Gas Processing Plant,TX,Wise,326,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.30,0.8,0.3,0.3, ,N, , ,RE,X,1,1958,7,2000,N,Industrial Non-CHP,6,X,NG,,,,,,,,,,N,, ,,,,,,,,,N,,
59366,"EnLink Midstream Services, LLC",55053,Bridgeport Gas Processing Plant,TX,Wise,327,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.30,0.8,0.3,0.3, ,N, , ,RE,X,1,1958,6,2000,N,Industrial Non-CHP,6,X,NG,,,,,,,,,,N,, ,,,,,,,,,N,,
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN1,Natural Gas Steam Turbine,ST,,S,X,X,,,1.50, ,1.4,1.4, ,, , ,RE,X,10,1933,12,2001,Y,Commercial CHP,5,,NG,,,,,,,,,,,, ,,,,,,,,,N,,
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN2,Natural Gas Steam Turbine,ST,,S,X,X,,,1.50, ,1.4,1.4, ,, , ,RE,X,10,1933,12,2001,Y,Commercial CHP,5,,NG,,,,,,,,,,,, ,,,,,,,,,,,
19537,University of Texas at Austin,50118,Hal C Weaver Power Plant,TX,Travis,GEN3,Natural Gas Steam Turbine,ST,,S,X,X,,,2.50, ,2.3,2.4, ,, , ,RE,X,1,1938,12,2001,Y,Commercial CHP,5,,NG,,,,,,,,,,,, ,,,,,,,,,,,
3432,Ticona Polymers Inc,10243,Ticona Polymers Inc,TX,Nueces,GEN1,Other Natural Gas,OT,,S,X,X,,,1.40, ,1.4,1.4, ,, , ,RE,X,1,1982,12,2002,N,Industrial CHP,7,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3432,Ticona Polymers Inc,10243,Ticona Polymers Inc,TX,Nueces,GEN2,Other Natural Gas,OT,,S,X,X,,,1.40, ,1.4,1.4, ,, , ,RE,X,1,1982,12,2002,N,Industrial CHP,7,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3432,Ticona Polymers Inc,10243,Ticona Polymers Inc,TX,Nueces,GEN3,Other Natural Gas,OT,,S,X,X,,,1.60, ,1.6,1.6, ,, , ,RE,X,1,1982,12,2002,N,Industrial CHP,7,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3432,Ticona Polymers Inc,10243,Ticona Polymers Inc,TX,Nueces,GEN4,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,8.20, ,5.7,7.4, ,, , ,RE,X,1,1982,12,2002,N,Industrial CHP,7,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
16604,City of San Antonio - (TX),3610,Mission Road,TX,Bexar,3,Natural Gas Steam Turbine,ST,,S,X,X,,,113.60, ,100,102, ,, , ,RE,X,6,1958,10,2003,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
6091,Exxon Mobil Refining and Supply Co.,10436,ExxonMobil Baytown Refinery,TX,Harris,ST33,Natural Gas Steam Turbine,ST,,S,X,X,,,7.50, ,7,7.1,0.5,N, , ,RE,X,1,1950,6,2003,Y,Industrial CHP,7,,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
59875,Olin Blue Cube Operations,52120,Freeport Energy,TX,Brazoria,G-31,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,50.00, ,50,50, ,N, , ,RE,X,11,1952,1,2003,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,,
59875,Olin Blue Cube Operations,52120,Freeport Energy,TX,Brazoria,G-42,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,50.00, ,46,44, ,N, , ,RE,X,3,1959,2,2003,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,,
59875,Olin Blue Cube Operations,52120,Freeport Energy,TX,Brazoria,G-45,Natural Gas Fired Combined Cycle,CT,,S,X,,,,119.00, ,92,107, ,N, , ,RE,X,10,1983,11,2003,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,,
55983,Luminant Generation Company LLC,3455,Parkdale,TX,Dallas,1,Natural Gas Steam Turbine,ST,,W,X,X,,,79.60, ,87,87, ,, , ,RE,X,6,1953,3,2004,N,IPP Non-CHP,2,X,NG,RFO,,,,,,,,,,, ,,,,,,,,,,,
55983,Luminant Generation Company LLC,3455,Parkdale,TX,Dallas,2,Natural Gas Steam Turbine,ST,,W,X,X,,,125.00, ,115,115, ,, , ,RE,X,3,1955,3,2004,N,IPP Non-CHP,2,X,NG,RFO,,,,,,,,,,, ,,,,,,,,,,,
55983,Luminant Generation Company LLC,3455,Parkdale,TX,Dallas,3,Natural Gas Steam Turbine,ST,,W,X,X,,,136.00, ,125,125, ,, , ,RE,X,3,1957,3,2004,N,IPP Non-CHP,2,X,NG,RFO,,,,,,,,,,, ,,,,,,,,,,,
55983,Luminant Generation Company LLC,3492,Morgan Creek,TX,Mitchell,2,Natural Gas Steam Turbine,ST,,W,X,X,,,18.40, ,17.5,17.5, ,, , ,RE,X,7,1950,3,2004,N,IPP Non-CHP,2,X,NG,RFO,,,,,,,,,N,, ,,,,,,,,,,Y,
55983,Luminant Generation Company LLC,3492,Morgan Creek,TX,Mitchell,3,Natural Gas Steam Turbine,ST,,W,X,X,,,46.00, ,43,42, ,, , ,RE,X,7,1952,3,2004,N,IPP Non-CHP,2,X,NG,RFO,,,,,,,,,N,, ,,,,,,,,,,Y,
55983,Luminant Generation Company LLC,3492,Morgan Creek,TX,Mitchell,4,Natural Gas Steam Turbine,ST,,W,X,X,,,75.00, ,70,77, ,, , ,RE,X,6,1954,3,2004,N,IPP Non-CHP,2,X,NG,RFO,,,,,,,,,N,, ,,,,,,,,,,Y,
55983,Luminant Generation Company LLC,3493,North Main,TX,Tarrant,4,Natural Gas Steam Turbine,ST,,S,X,X,,,81.20, ,80,80, ,, , ,RE,X,5,1952,3,2004,N,IPP Non-CHP,2,X,NG,RFO,,,,,,,,,,, ,,,,,,,,,,,
55983,Luminant Generation Company LLC,3503,River Crest,TX,Red River,1,Natural Gas Steam Turbine,ST,,S,X,X,,,112.50, ,110,110, ,, , ,RE,X,6,1954,3,2004,N,IPP Non-CHP,2,X,NG,RFO,,,,,,,,,,, ,,,,,,,,,,N,
1015,Austin Energy,3549,Holly Street,TX,Travis,1,Natural Gas Steam Turbine,ST,,S,X,X,,,100.00, ,100,100, ,, , ,RE,X,11,1960,12,2004,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,N,N,N
1015,Austin Energy,3549,Holly Street,TX,Travis,2,Natural Gas Steam Turbine,ST,,S,X,X,,,100.00, ,100,100, ,, , ,RE,X,6,1964,12,2004,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,N,N,N
14254,Oxy Vinyls LP,50471,Deer Park Plant,TX,Harris,GEN1,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,10.00, ,8.6,9.4, ,, , ,RE,X,4,1948,2,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,,
14254,Oxy Vinyls LP,50471,Deer Park Plant,TX,Harris,GEN2,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,10.00, ,8.6,9.4, ,, , ,RE,X,4,1948,2,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,,
14254,Oxy Vinyls LP,50471,Deer Park Plant,TX,Harris,GEN3,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,10.00, ,8.6,9.4, ,, , ,RE,X,4,1948,2,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,,
14254,Oxy Vinyls LP,50471,Deer Park Plant,TX,Harris,GEN4,Natural Gas Fired Combined Cycle,CT,,S,X,,,,81.00, ,69.7,76.1, ,, , ,RE,X,12,1985,2,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,,
17566,South Houston Green Power LLC,52131,Power Station 3,TX,Galveston,307A,Natural Gas Fired Combined Cycle,CA,,W,N,X,,,22.00, ,20,20, ,, , ,RE,X,1,1964,12,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,N,, ,,,,,,,,,,,
17566,South Houston Green Power LLC,52131,Power Station 3,TX,Galveston,307B,Natural Gas Fired Combined Cycle,CA,,W,N,X,,,22.00, ,20,20, ,, , ,RE,X,1,1964,12,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,N,, ,,,,,,,,,,,
17566,South Houston Green Power LLC,52131,Power Station 3,TX,Galveston,307C,Natural Gas Fired Combined Cycle,CT,,W,X,,,,15.60, ,10,12, ,, , ,RE,X,1,1964,12,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,N,, ,,,,,,,,,,,
17566,South Houston Green Power LLC,52131,Power Station 3,TX,Galveston,307D,Natural Gas Fired Combined Cycle,CA,,W,N,X,,,22.00, ,20,20, ,, , ,RE,X,1,1966,12,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,N,, ,,,,,,,,,,,
17566,South Houston Green Power LLC,52131,Power Station 3,TX,Galveston,307E,Natural Gas Fired Combined Cycle,CT,,W,X,,,,15.60, ,13.5,15, ,, , ,RE,X,1,1966,12,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,,
17566,South Houston Green Power LLC,52131,Power Station 3,TX,Galveston,307F,Natural Gas Fired Combined Cycle,CT,,W,X,,,,20.70, ,14,16, ,, , ,RE,X,1,1978,12,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,,
54888,NRG Texas Power LLC,3469,T H Wharton,TX,Harris,2,Natural Gas Steam Turbine,ST,,S,X,X,,,247.80, ,229,229, ,, , ,RE,X,6,1960,12,2005,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,N,,
6958,City of Garland - (TX),3574,C E Newman,TX,Dallas,1,Natural Gas Steam Turbine,ST,,S,X,X,,,7.50, ,8,8, ,, , ,RE,X,2,1957,5,2005,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
6958,City of Garland - (TX),3574,C E Newman,TX,Dallas,2,Natural Gas Steam Turbine,ST,,S,X,X,,,7.50, ,8,8, ,, , ,RE,X,4,1957,5,2005,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
6958,City of Garland - (TX),3574,C E Newman,TX,Dallas,3,Natural Gas Steam Turbine,ST,,S,X,X,,,18.70, ,17,17, ,, , ,RE,X,5,1960,5,2005,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,Y,
6958,City of Garland - (TX),3574,C E Newman,TX,Dallas,4,Natural Gas Steam Turbine,ST,,S,X,X,,,18.70, ,18,18, ,, , ,RE,X,6,1961,5,2005,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,Y,
6958,City of Garland - (TX),4266,Spencer,TX,Denton,1,Natural Gas Steam Turbine,ST,,S,X,X,,,12.60, ,12,12, ,N, , ,RE,X,6,1955,12,2005,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,N,Y,Y
6958,City of Garland - (TX),4266,Spencer,TX,Denton,2,Natural Gas Steam Turbine,ST,,S,X,X,,,12.60, ,12,12, ,N, , ,RE,X,7,1955,12,2005,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,N,Y,Y
6958,City of Garland - (TX),4266,Spencer,TX,Denton,3,Natural Gas Steam Turbine,ST,,S,X,X,,,22.00, ,22,22, ,N, , ,RE,X,5,1962,5,2005,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,N,Y,Y
6091,Exxon Mobil Refining and Supply Co.,10436,ExxonMobil Baytown Refinery,TX,Harris,GT35,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,14.50, ,12.3,14.2,12.3,N, , ,RE,X,1,1970,5,2005,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,OVER,,,,,,,,,N,N
6091,Exxon Mobil Refining and Supply Co.,10436,ExxonMobil Baytown Refinery,TX,Harris,GT36,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,15.20, ,12.9,14.9,12.9,N, , ,RE,X,1,1972,5,2005,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,OVER,,,,,,,,,N,N
6091,Exxon Mobil Refining and Supply Co.,10436,ExxonMobil Baytown Refinery,TX,Harris,GT37,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17.20, ,14.6,16.9,14.6,N, , ,RE,X,1,1976,5,2005,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,OVER,,,,,,,,,N,N
56201,Engie North America,50137,Newgulf Cogen,TX,Wharton,GEN2,Natural Gas Fired Combined Cycle,CA,,W,N,X,,,12.50, ,12,12, ,, , ,RE,X,12,1988,2,2005,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,,,,,,,,,,,
23913,Borger Energy Associates LP,55064,Black Hawk Station,TX,Hutchinson,UNT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,126.90, ,110.7,126, ,N, , ,RE,X,6,1999,11,2005,Y,IPP CHP,3,T,NG,OG,,,,,,,,,N,, ,,,,,,,,,N,N,
54888,NRG Texas Power LLC,3471,Webster,TX,Harris,3,Natural Gas Steam Turbine,ST,,S,X,X,,,410.00, ,374,374, ,, , ,RE,X,5,1965,3,2006,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
54888,NRG Texas Power LLC,3471,Webster,TX,Harris,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,16.30, ,13,13, ,, , ,RE,X,7,1967,3,2006,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
54888,NRG Texas Power LLC,3460,Cedar Bayou,TX,Chambers,3,Natural Gas Steam Turbine,ST,,S,X,X,,,765.00, ,760,760, ,, , ,RE,X,12,1974,7,2007,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,N,,
1015,Austin Energy,3549,Holly Street,TX,Travis,3,Natural Gas Steam Turbine,ST,,S,X,X,,,165.00, ,195,195, ,, , ,RE,X,7,1967,9,2007,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,N,N,N
1015,Austin Energy,3549,Holly Street,TX,Travis,4,Natural Gas Steam Turbine,ST,,S,X,X,,,193.00, ,196,196, ,, , ,RE,X,7,1974,9,2007,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,N,N,N
16604,City of San Antonio - (TX),3613,W B Tuttle,TX,Bexar,2,Natural Gas Steam Turbine,ST,,S,X,X,,,113.60, ,100,102, ,, , ,RE,X,12,1956,10,2007,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
59875,Olin Blue Cube Operations,52120,Freeport Energy,TX,Brazoria,G-33,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,49.00, ,49,47, ,N, , ,RE,X,12,1953,1,2007,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,,
6529,Exxon Mobil Production Co,54962,ExxonMobil Hawkins Gas Plant,TX,Wood,UN73,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,3.00, ,2.9,3, ,, , ,RE,X,1,1973,6,2007,N,Industrial Non-CHP,6,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
